tweet_id,name,rating_numerator,rating_denominator,dog_class,predicted_breed,conf
700143752053182464,Nameless,10.0,10.0,pupper,Golden Retriever,0.53246
700062718104104960,Eazy,6.0,10.0,unclassified,Eel,0.075371
700029284593901568,Coops,10.0,10.0,unclassified,West Highland White Terrier,0.726571
700002074055016451,Thumas,9.0,10.0,unclassified,Chihuahua,0.369488
699801817392291840,Cooper,11.0,10.0,pupper,Golden Retriever,0.808978
699788877217865730,Nala,12.0,10.0,unclassified,Border Terrier,0.35506
699779630832685056,Nameless,10.0,10.0,unclassified,Malinois,0.706038
699775878809702401,Fillup,11.0,10.0,unclassified,Dandie Dinmont,0.271683
699691744225525762,Dave,5.0,10.0,unclassified,Dugong,0.00576795
699446877801091073,Archie,12.0,10.0,unclassified,Pembroke,0.9694
699434518667751424,Nameless,12.0,10.0,pupper,Golden Retriever,0.836572
699423671849451520,Nameless,10.0,10.0,unclassified,Pug,0.99786
699413908797464576,Miley,11.0,10.0,unclassified,Samoyed,0.517479
699370870310113280,Calbert,11.0,10.0,unclassified,Cairn,0.337557
699323444782047232,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.309696
699088579889332224,Charl,3.0,10.0,unclassified,Common Iguana,0.0617826
699079609774645248,Reagan,8.0,10.0,unclassified,Schipperke,0.667324
699072405256409088,Nameless,12.0,10.0,unclassified,Shih-Tzu,0.599587
699036661657767936,Nameless,13.0,10.0,unclassified,Chihuahua,0.2229429999999999
698989035503689728,Oliver,13.0,10.0,unclassified,Norfolk Terrier,0.24634
698953797952008193,CeCe,11.0,10.0,unclassified,Italian Greyhound,0.382378
698907974262222848,Nameless,10.0,10.0,unclassified,German Short-Haired Pointer,0.983131
698710712454139905,Cuddles,10.0,10.0,unclassified,Samoyed,0.329895
698703483621523456,Rusty,7.0,10.0,unclassified,Brittany Spaniel,0.931963
698635131305795584,Nameless,12.0,10.0,unclassified,Samoyed,0.158464
698549713696649216,Claude,9.0,10.0,unclassified,French Bulldog,0.998544
698355670425473025,Jessiga,10.0,10.0,unclassified,Pug,0.990191
698342080612007937,Maximus,11.0,10.0,unclassified,Boxer,0.8830479999999999
698262614669991936,Franklin,11.0,10.0,unclassified,Italian Greyhound,0.107948
698195409219559425,Beau,9.0,10.0,unclassified,Labrador Retriever,0.64369
698178924120031232,Lily,10.0,10.0,unclassified,Chesapeake Bay Retriever,0.3518679999999999
697995514407682048,Nameless,11.0,10.0,unclassified,Staffordshire Bullterrier,0.2802219999999999
697990423684476929,Doug,11.0,10.0,unclassified,Pembroke,0.984783
697943111201378304,Cassie,10.0,10.0,unclassified,Great Dane,0.126924
697881462549430272,Carter,10.0,10.0,unclassified,Toilet Tissue,0.0980291
697616773278015490,Nameless,11.0,10.0,pupper,Lhasa,0.521931
697596423848730625,Nameless,11.0,10.0,pupper,Shetland Sheepdog,0.621668
697575480820686848,Ole,8.0,10.0,unclassified,Whippet,0.119805
697482927769255936,Blipson,11.0,10.0,unclassified,Weasel,0.105442
697463031882764288,Nameless,44.0,40.0,unclassified,Labrador Retriever,0.999885
697270446429966336,Bentley,10.0,10.0,unclassified,Toy Poodle,0.880014
697259378236399616,Nameless,8.0,10.0,unclassified,Great Dane,0.999223
697255105972801536,Charlie,10.0,10.0,unclassified,Great Dane,0.173989
697242256848379904,Oakley,10.0,10.0,unclassified,Eskimo Dog,0.0635328
696900204696625153,Rosie,12.0,10.0,unclassified,Chihuahua,0.2977349999999999
696894894812565505,Nameless,9.0,10.0,unclassified,Appenzeller,0.665628
696886256886657024,Nameless,12.0,10.0,unclassified,Kuvasz,0.383941
696877980375769088,Misty,9.0,10.0,pupper,Vacuum,0.119218
696754882863349760,Reptar,10.0,10.0,unclassified,Toy Poodle,0.0983781
696713835009417216,Trevith,9.0,10.0,pupper,Chesapeake Bay Retriever,0.321589
696488710901260288,Nameless,12.0,10.0,unclassified,Briard,0.369063
696405997980676096,Berb,7.0,10.0,unclassified,Borzoi,0.132845
695816827381944320,Nameless,11.0,10.0,unclassified,Pomeranian,0.382234
695794761660297217,Wyatt,13.0,10.0,unclassified,Samoyed,0.962139
695767669421768709,Nameless,13.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.805139
695629776980148225,Calvin,8.0,10.0,unclassified,Old English Sheepdog,0.693857
695446424020918272,Nameless,12.0,10.0,unclassified,Basenji,0.748904
695409464418041856,Bob,10.0,10.0,unclassified,Pug,0.997445
695314793360662529,Colin,10.0,10.0,unclassified,Maltese Dog,0.678547
695095422348574720,Nameless,12.0,10.0,pupper,Papillon,0.227784
695074328191332352,Lorenzo,11.0,10.0,pupper,Shih-Tzu,0.5101060000000001
695064344191721472,Nameless,13.0,10.0,unclassified,Ice Lolly,0.051774
695051054296211456,Brian,6.0,10.0,unclassified,Boston Bull,0.761454
694905863685980160,Archie,10.0,10.0,unclassified,Black-Footed Ferret,0.082232
694669722378485760,Phil,12.0,10.0,unclassified,Marmot,0.148309
694356675654983680,Nameless,10.0,10.0,pupper,Pomeranian,0.144272
694352839993344000,Oliviér,5.0,10.0,unclassified,Australian Terrier,0.407886
694329668942569472,Grady,9.0,10.0,pupper,Boxer,0.99006
694206574471057408,Nameless,10.0,10.0,unclassified,Shih-Tzu,0.352547
694183373896572928,Lola,9.0,10.0,unclassified,Pekinese,0.08087
694001791655137281,Chester,11.0,10.0,unclassified,Pembroke,0.769999
693942351086120961,Kobe,10.0,10.0,unclassified,Groenendael,0.550796
693647888581312512,Nameless,7.0,10.0,unclassified,Bathtub,0.0663684
693642232151285760,Freddery,9.0,10.0,unclassified,Scottish Deerhound,0.111893
693629975228977152,Nameless,12.0,10.0,pupper,Pug,0.841987
693622659251335168,Nameless,10.0,10.0,unclassified,Malamute,0.449298
693590843962331137,Phil,3.0,10.0,pupper,Siamese Cat,0.0982558
693486665285931008,Lincoln,11.0,10.0,unclassified,Black-Footed Ferret,0.0399666999999999
693280720173801472,Sadie,10.0,10.0,unclassified,Labrador Retriever,0.340008
693262851218264065,Nameless,11.0,10.0,pupper,Golden Retriever,0.989333
693231807727280129,Bodie,9.0,10.0,unclassified,Vizsla,0.8764129999999999
693155686491000832,Dunkin,12.0,10.0,unclassified,Shih-Tzu,0.69748
693109034023534592,Nameless,11.0,10.0,unclassified,Cocker Spaniel,0.740013
693095443459342336,Milo,10.0,10.0,pupper,Yorkshire Terrier,0.0334878
692919143163629568,Nameless,9.0,10.0,unclassified,Saint Bernard,0.612635
692905862751522816,Wally,10.0,10.0,pupper,Mexican Hairless,0.162638
692901601640583168,Nameless,10.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.403496
692894228850999298,Tupawc,10.0,10.0,unclassified,German Short-Haired Pointer,0.876977
692828166163931137,Nameless,12.0,10.0,pupper,Samoyed,0.985857
692752401762250755,Nameless,13.0,10.0,pupper,Samoyed,0.471276
692568918515392513,Chester,12.0,10.0,unclassified,Golden Retriever,0.636845
692535307825213440,Amber,10.0,10.0,unclassified,Pug,0.4130899999999999
692530551048294401,Cody,10.0,10.0,unclassified,Siberian Husky,0.4864279999999999
692417313023332352,Herschel,7.0,10.0,pupper,Polecat,0.144494
692187005137076224,Nameless,12.0,10.0,unclassified,Siberian Husky,0.810592
692158366030913536,Edgar,10.0,10.0,unclassified,Pug,0.956565
692142790915014657,Nameless,13.0,10.0,unclassified,Toy Poodle,0.670068
692017291282812928,Kingsley,9.0,10.0,unclassified,Tibetan Terrier,0.247565
691820333922455552,Brockly,8.0,10.0,unclassified,Limousine,0.0739359
691756958957883396,Nameless,10.0,10.0,unclassified,Saint Bernard,0.342571
691675652215414786,Richie,10.0,10.0,unclassified,Chihuahua,0.182898
691483041324204033,Nameless,5.0,10.0,unclassified,Bloodhound,0.886232
691459709405118465,Leo,12.0,10.0,unclassified,Shetland Sheepdog,0.5512060000000001
691444869282295808,Bailey,12.0,10.0,unclassified,Bernese Mountain Dog,0.767563
691416866452082688,Nameless,13.0,10.0,unclassified,Lakeland Terrier,0.530104
691321916024623104,Molly,11.0,10.0,unclassified,Rottweiler,0.508981
691096613310316544,Nameless,11.0,10.0,unclassified,Borzoi,0.4412689999999999
691090071332753408,Nameless,12.0,10.0,unclassified,Bathtub,0.167285
690959652130045952,Nameless,11.0,10.0,unclassified,Golden Retriever,0.862964
690938899477221376,Nameless,10.0,10.0,unclassified,Beacon,0.046397
690932576555528194,Buddy,12.0,10.0,unclassified,Scuba Diver,0.0342261999999999
690735892932222976,Peaches,13.0,10.0,unclassified,Golden Retriever,0.883229
690728923253055490,Vinscent,8.0,10.0,unclassified,Kuvasz,0.422806
690690673629138944,Cedrick,10.0,10.0,unclassified,Maltese Dog,0.0896246
690649993829576704,Hazel,11.0,10.0,unclassified,Mexican Hairless,0.0981708
690597161306841088,Lolo,11.0,10.0,unclassified,Lhasa,0.0974997
690400367696297985,Eriq,8.0,10.0,unclassified,Pembroke,0.426459
690374419777196032,Phred,11.0,10.0,unclassified,Kuvasz,0.2863449999999999
690360449368465409,Nameless,9.0,10.0,unclassified,Pug,0.686933
690248561355657216,Maxwell,11.0,10.0,unclassified,Pickup,0.0406254
690021994562220032,Geoff,10.0,10.0,unclassified,Malamute,0.0406958
690015576308211712,Nameless,12.0,10.0,pupper,Malamute,0.949609
690005060500217858,Nameless,10.0,10.0,unclassified,Samoyed,0.270287
689999384604450816,Covach,10.0,10.0,unclassified,Standard Poodle,0.444499
689977555533848577,Nameless,12.0,10.0,unclassified,Labrador Retriever,0.179625
689905486972461056,Gizmo,11.0,10.0,pupper,Pomeranian,0.943331
689877686181715968,Durg,9.0,10.0,unclassified,Old English Sheepdog,0.269155
689835978131935233,Fynn,10.5,10.0,unclassified,Collie,0.600186
689661964914655233,Luca,12.0,10.0,unclassified,Italian Greyhound,0.322818
689659372465688576,Ricky,8.0,10.0,unclassified,Goose,0.0535688999999999
689623661272240129,Lucy,10.0,10.0,pupper,Toy Poodle,0.279604
689599056876867584,Nameless,11.0,10.0,unclassified,Cocker Spaniel,0.0731013999999999
689557536375177216,Nameless,12.0,10.0,unclassified,Eskimo Dog,0.169482
689517482558820352,Carl,12.0,10.0,unclassified,Pembroke,0.799319
689289219123089408,Nameless,13.0,10.0,unclassified,Rifle,0.110875
689283819090870273,Chipson,9.0,10.0,unclassified,Scotch Terrier,0.267979
689280876073582592,Herald,10.0,10.0,unclassified,Chihuahua,0.6375460000000001
689275259254616065,Lucky,10.0,10.0,unclassified,American Staffordshire Terrier,0.215161
689154315265683456,Nameless,9.0,10.0,unclassified,Cocker Spaniel,0.816044
689143371370250240,Trip,10.0,10.0,pupper,English Springer,0.3037809999999999
688916208532455424,Nameless,11.0,10.0,pupper,Pembroke,0.430544
688908934925697024,Clarence,8.0,10.0,unclassified,Bell Cote,0.0877414
688898160958271489,Nameless,10.0,10.0,unclassified,Ibizan Hound,0.8531700000000001
688894073864884227,Hamrick,7.0,10.0,pupper,Hamster,0.0623981999999999
688828561667567616,Brad,9.0,10.0,unclassified,Cardigan,0.6142310000000001
688804835492233216,Nameless,12.0,10.0,unclassified,Malinois,0.199512
688789766343622656,Pubert,8.0,10.0,unclassified,American Staffordshire Terrier,0.5996600000000001
688547210804498433,Frönq,9.0,10.0,unclassified,Papillon,0.531279
688519176466644993,Nameless,12.0,10.0,pupper,Pembroke,0.696372
688385280030670848,Louis,12.0,10.0,unclassified,Golden Retriever,0.900437
688211956440801280,Derby,13.0,10.0,unclassified,Shoji,0.0987669
688179443353796608,Lizzie,10.0,10.0,pupper,Arabian Camel,0.0151553
688116655151435777,Nameless,10.0,10.0,unclassified,Pug,0.973819
688064179421470721,Kilo,11.0,10.0,unclassified,Eskimo Dog,0.240602
687826841265172480,Louis,12.0,10.0,unclassified,Pomeranian,0.99721
687818504314159109,Nameless,12.0,10.0,pupper,Lakeland Terrier,0.873029
687807801670897665,Trooper,11.0,10.0,unclassified,Staffordshire Bullterrier,0.151113
687704180304273409,Blakely,9.0,10.0,pupper,Miniature Pinscher,0.956063
687664829264453632,Opal,11.0,10.0,unclassified,Pug,0.957365
687494652870668288,Marq,7.0,10.0,unclassified,Rottweiler,0.391471
687480748861947905,Nameless,12.0,10.0,unclassified,English Springer,0.4722729999999999
687476254459715584,Curtis,11.0,10.0,pupper,Hare,0.105072
687460506001633280,Kramer,10.0,10.0,unclassified,Boston Bull,0.2233659999999999
687317306314240000,Tyrone,11.0,10.0,unclassified,Shih-Tzu,0.747208
687312378585812992,Nameless,7.0,10.0,pupper,Great Dane,0.139909
687127927494963200,Gordon,9.0,10.0,unclassified,Pug,0.178205
687124485711986689,Samson,11.0,10.0,unclassified,Beagle,0.0002162059999999
687109925361856513,Baxter,11.0,10.0,unclassified,Borzoi,0.883086
687102708889812993,Nameless,5.0,10.0,unclassified,Rock Crab,0.00151257
687096057537363968,Nameless,11.0,10.0,pupper,Labrador Retriever,0.4171069999999999
686947101016735744,Jackson,11.0,10.0,unclassified,Ice Bear,0.00143058
686749460672679938,Nameless,8.0,10.0,unclassified,Bagel,0.0638797
686730991906516992,Nameless,12.0,10.0,unclassified,Tibetan Mastiff,0.338812
686683045143953408,Mona,11.0,10.0,pupper,Norwich Terrier,0.100499
686618349602762752,Olivia,11.0,10.0,pupper,Rottweiler,0.441331
686606069955735556,Horace,10.0,10.0,unclassified,Labrador Retriever,0.3200119999999999
686386521809772549,Crimson,11.0,10.0,unclassified,Yorkshire Terrier,0.477704
686377065986265092,Birf,10.0,10.0,pupper,German Shepherd,0.830816
686358356425093120,Nameless,10.0,10.0,unclassified,Pug,0.985237
686050296934563840,Flávio,11.0,10.0,unclassified,Pomeranian,0.985789
686034024800862208,Nameless,12.0,10.0,unclassified,Great Dane,0.23692
686007916130873345,Nameless,11.0,10.0,pupper,Rhodesian Ridgeback,0.885301
686003207160610816,Hammond,3.0,10.0,unclassified,Whiptail,0.0889582
685973236358713344,Lorelei,11.0,10.0,unclassified,Siberian Husky,0.4506779999999999
685943807276412928,Nameless,8.0,10.0,pupper,Papillon,0.200812
685906723014619143,Olive,9.0,10.0,unclassified,Yorkshire Terrier,0.414963
685667379192414208,Marty,9.0,10.0,pupper,Washbasin,0.0463264
685663452032069632,Brooks,12.0,10.0,unclassified,Chesapeake Bay Retriever,0.171174
685641971164143616,Otis,7.0,10.0,pupper,Lakeland Terrier,0.253839
685547936038666240,Nameless,14.0,10.0,pupper,Hand-Held Computer,0.00876857
685532292383666176,Nameless,9.0,10.0,unclassified,Collie,0.0958052
685325112850124800,Nameless,10.0,10.0,unclassified,Golden Retriever,0.586937
685321586178670592,Rocky,10.0,10.0,unclassified,Boston Bull,0.972483
685315239903100929,Nameless,11.0,10.0,unclassified,Chow,0.4701619999999999
685307451701334016,Petrick,11.0,10.0,unclassified,Pomeranian,0.963176
685268753634967552,Hubertson,10.0,10.0,pupper,Pug,0.999044
685198997565345792,Alfie,11.0,10.0,unclassified,Old English Sheepdog,0.00967138
685169283572338688,Gerbald,11.0,10.0,pupper,Bernese Mountain Dog,0.975096
684959798585110529,Jerry,5.0,10.0,unclassified,Hog,0.0842515
684940049151070208,Oreo,12.0,10.0,unclassified,Border Collie,0.665578
684926975086034944,Bruiser,11.0,10.0,unclassified,Labrador Retriever,0.769412
684914660081053696,Nameless,12.0,10.0,unclassified,Chow,0.261288
684902183876321280,Perry,11.0,10.0,unclassified,Pembroke,0.708034
684880619965411328,Nameless,5.0,10.0,pupper,Agama,0.0608837
684800227459624960,Theodore,11.0,10.0,unclassified,Miniature Schnauzer,0.294457
684594889858887680,Nameless,10.0,10.0,unclassified,Weimaraner,0.948688
684567543613382656,Bobby,4.0,10.0,unclassified,Seat Belt,0.209393
684538444857667585,Nameless,12.0,10.0,unclassified,Chihuahua,0.702583
684481074559381504,Pippa,10.0,10.0,unclassified,Chihuahua,0.93781
684460069371654144,Jeph,10.0,10.0,unclassified,Labrador Retriever,0.673691
684241637099323392,Obi,12.0,10.0,unclassified,Pembroke,0.508498
684225744407494656,Nameless,143.0,130.0,unclassified,Golden Retriever,0.203249
684222868335505415,Nameless,121.0,110.0,unclassified,Soft-Coated Wheaten Terrier,0.7911819999999999
684200372118904832,Nameless,6.0,10.0,unclassified,Hog,0.0436858
684195085588783105,Tino,9.0,10.0,unclassified,Chihuahua,0.379365
684188786104872960,Nameless,10.0,10.0,unclassified,Kelpie,0.537782
684177701129875456,Kulet,10.0,10.0,unclassified,Chow,0.334783
684122891630342144,Nameless,11.0,10.0,unclassified,Jaguar,0.0257848
684097758874210310,Lupe,10.0,10.0,unclassified,Labrador Retriever,0.6278560000000001
683857920510050305,Sadie,10.0,10.0,unclassified,Bluetick,0.174738
683852578183077888,Tiger,10.0,10.0,unclassified,Toy Poodle,0.5513520000000001
683849932751646720,Jiminy,5.0,10.0,unclassified,Mexican Hairless,0.164906
683834909291606017,Nameless,9.0,10.0,pupper,Maltese Dog,0.738449
683828599284170753,Nameless,12.0,10.0,pupper,Malamute,0.577376
683773439333797890,Buddy,9.0,10.0,unclassified,Miniature Pinscher,0.0728852
683742671509258241,Sebastian,11.0,10.0,unclassified,Pembroke,0.895279
683498322573824003,Griffin,11.0,10.0,unclassified,Airedale,0.945362
683481228088049664,Banjo,11.0,10.0,pupper,Keeshond,0.508951
683462770029932544,Nameless,8.0,10.0,pupper,Italian Greyhound,0.3995599999999999
683449695444799489,Nameless,10.0,10.0,unclassified,Lakeland Terrier,0.303512
683391852557561860,Jack,11.0,10.0,unclassified,French Bulldog,0.992833
683357973142474752,Nameless,10.0,10.0,unclassified,Pembroke,0.406509
683142553609318400,Brandy,9.0,10.0,pupper,Leonberg,0.605851
683111407806746624,Larry,10.0,10.0,pupper,Cocker Spaniel,0.901392
683098815881154561,Nameless,12.0,10.0,unclassified,Golden Retriever,0.889848
683078886620553216,Nameless,9.0,10.0,pupper,Eskimo Dog,0.0940442
683030066213818368,Lulu,10.0,10.0,unclassified,Boxer,0.722218
682962037429899265,Darrel,10.0,10.0,unclassified,Chihuahua,0.1552069999999999
682788441537560576,Nameless,12.0,10.0,pupper,Teddy,0.0398082
682750546109968385,Taco,9.0,10.0,unclassified,English Setter,0.947198
682697186228989953,Nameless,12.0,10.0,unclassified,Cliff,0.0903855
682662431982772225,Joey,11.0,10.0,unclassified,Beagle,0.4138239999999999
682638830361513985,Nameless,12.0,10.0,unclassified,English Springer,0.440781
682429480204398592,Nameless,8.0,10.0,unclassified,Whippet,0.594701
682406705142087680,Patrick,7.0,10.0,pupper,Beaver,0.0794334
682393905736888321,Kreg,11.0,10.0,unclassified,Vizsla,0.657275
682389078323662849,Brody,9.0,10.0,unclassified,Curly-Coated Retriever,0.482288
682303737705140231,Todo,9.0,10.0,unclassified,Lakeland Terrier,0.00173092
682259524040966145,Jax,9.0,10.0,unclassified,Siberian Husky,0.43967
682242692827447297,Samson,11.0,10.0,unclassified,Scuba Diver,0.0747539
682059653698686977,Tess,11.0,10.0,unclassified,Pizza,0.00043248
682047327939461121,Nameless,10.0,10.0,unclassified,Toyshop,0.0351270999999999
682032003584274432,Ulysses,11.0,10.0,unclassified,Schipperke,0.997953
682003177596559360,Nameless,5.0,10.0,unclassified,Mask,0.0502209999999999
681981167097122816,Jimothy,12.0,10.0,unclassified,Labrador Retriever,0.452577
681891461017812993,Charlie,10.0,10.0,pupper,Chihuahua,0.20357
681694085539872773,Bo,11.0,10.0,pupper,Toy Poodle,0.920992
681679526984871937,Nameless,7.0,10.0,pupper,Pot,0.0329059
681654059175129088,Toffee,12.0,10.0,pupper,Pomeranian,0.800538
681610798867845120,Nameless,12.0,10.0,unclassified,Toy Poodle,0.8217040000000001
681579835668455424,Apollo,8.0,10.0,unclassified,Rottweiler,0.760671
681523177663676416,Carly,12.0,10.0,unclassified,Norfolk Terrier,0.205067
681339448655802368,Asher,9.0,10.0,unclassified,Labrador Retriever,0.0946148999999999
681320187870711809,Glacier,11.0,10.0,unclassified,Samoyed,0.362596
681302363064414209,Chuck,3.0,10.0,unclassified,Axolotl,0.0724793
681297372102656000,Nameless,12.0,10.0,unclassified,Lhasa,0.482401
681281657291280384,Sarge,11.0,10.0,unclassified,Saint Bernard,0.99883
681261549936340994,Panda,9.0,10.0,unclassified,Tibetan Terrier,0.382101
681242418453299201,Champ,10.0,10.0,unclassified,Assault Rifle,0.0970001
681231109724700672,Nameless,11.0,10.0,pupper,Irish Setter,0.406047
681193455364796417,Aspen,11.0,10.0,unclassified,Pomeranian,0.992619
680970795137544192,Nameless,9.0,10.0,unclassified,Pug,0.713102
680959110691590145,Ozzie,9.0,10.0,unclassified,Pug,0.0443565
680940246314430465,Alice,4.0,10.0,unclassified,Soft-Coated Wheaten Terrier,0.289598
680934982542561280,Sadie,10.0,10.0,unclassified,Labrador Retriever,0.7843979999999999
680913438424612864,Griswold,11.0,10.0,unclassified,Pomeranian,0.615678
680889648562991104,Cheesy,9.0,10.0,unclassified,Shetland Sheepdog,0.876337
680836378243002368,Ellie,12.0,10.0,pupper,Pembroke,0.427781
680801747103793152,Nameless,10.0,10.0,unclassified,Pug,0.99672
680798457301471234,Moofasa,6.0,10.0,unclassified,Ox,0.0674551
680609293079592961,Brody,9.0,10.0,unclassified,French Bulldog,0.700764
680583894916304897,Penny,8.0,10.0,unclassified,Hippopotamus,0.0141773
680497766108381184,Percy,12.0,10.0,unclassified,Chihuahua,0.538354
680494726643068929,Nameless,11.26,10.0,unclassified,Kuvasz,0.438627
680473011644985345,Hector,10.0,10.0,pupper,Lakeland Terrier,0.796694
680440374763077632,Nameless,11.0,10.0,unclassified,Electric Fan,0.00671903
680221482581123072,CeCe,10.0,10.0,unclassified,Abaya,0.139342
680206703334408192,Toby,12.0,10.0,unclassified,Teddy,0.1091289999999999
680191257256136705,Nameless,11.0,10.0,pupper,Brittany Spaniel,0.7332529999999999
680176173301628928,Nameless,10.0,10.0,pupper,Feather Boa,0.152738
680161097740095489,Goliath,12.0,10.0,unclassified,Bluetick,0.268681
680145970311643136,Kawhi,10.0,10.0,pupper,Miniature Poodle,0.457117
680130881361686529,Reggie,10.0,10.0,unclassified,Maltese Dog,0.199121
680115823365742593,Ozzy,9.0,10.0,unclassified,Pug,0.999365
680100725817409536,Nameless,11.0,10.0,pupper,Golden Retriever,0.6989609999999999
680085611152338944,Nameless,12.0,10.0,unclassified,Wallet,0.0493258
680070545539371008,Emmie,9.0,10.0,unclassified,Shih-Tzu,0.1218109999999999
679877062409191424,Penelope,5.0,10.0,unclassified,Lumbermill,0.0164834
679862121895714818,Nameless,11.0,10.0,unclassified,Entlebucher,0.5232060000000001
679854723806179328,Bruce,7.0,10.0,unclassified,Chow,0.00230739
679844490799091713,Willie,10.0,10.0,unclassified,Airedale,0.903832
679828447187857408,Nameless,13.0,10.0,pupper,Chihuahua,0.346545
679777920601223168,Rinna,10.0,10.0,pupper,Bloodhound,0.5288189999999999
679736210798047232,Nameless,9.0,10.0,unclassified,French Bulldog,0.319139
679729593985699840,Hunter,8.0,10.0,unclassified,West Highland White Terrier,0.0935148
679722016581222400,Mike,8.0,10.0,unclassified,Boxer,0.459604
679530280114372609,Nameless,7.0,10.0,unclassified,Dalmatian,0.750256
679527802031484928,Nameless,11.0,10.0,pupper,Cuirass,0.0526471
679511351870550016,William,7.0,10.0,unclassified,Chihuahua,0.761972
679503373272485890,Dwight,8.0,10.0,pupper,Echidna,4.44729e-05
679475951516934144,Evy,9.0,10.0,unclassified,Maltese Dog,0.145742
679462823135686656,Hurley,11.0,10.0,unclassified,Toy Poodle,0.62178
679158373988876288,Rubio,11.0,10.0,unclassified,Pug,0.272205
679148763231985668,Nameless,8.0,10.0,unclassified,Italian Greyhound,0.302685
679132435750195208,Louis,10.0,10.0,unclassified,Scottish Deerhound,0.1946099999999999
679111216690831360,Nameless,12.0,10.0,unclassified,Kelpie,0.189423
679062614270468097,Chompsky,11.0,10.0,unclassified,Schipperke,0.0455186
679047485189439488,Nameless,9.0,10.0,unclassified,Golden Retriever,0.00293035
678991772295516161,Nameless,12.0,10.0,unclassified,Eskimo Dog,0.330216
678969228704284672,Lola,11.0,10.0,unclassified,Labrador Retriever,0.680251
678800283649069056,Nameless,12.0,10.0,pupper,Labrador Retriever,0.213673
678798276842360832,Linda,7.0,10.0,unclassified,Airedale,0.583122
678774928607469569,Tug,11.0,10.0,unclassified,Pembroke,0.194681
678767140346941444,Mia,8.0,10.0,unclassified,Mosquito Net,0.0167155999999999
678764513869611008,Wilson,10.0,10.0,unclassified,Irish Terrier,0.696646
678755239630127104,Dash,10.0,10.0,unclassified,Malamute,0.606654
678740035362037760,Tango,6.0,10.0,unclassified,Beagle,0.0225251
678675843183484930,Nameless,2.0,10.0,unclassified,Sundial,0.0848077
678643457146150913,Grizz,10.0,10.0,unclassified,Labrador Retriever,0.338757
678446151570427904,Nameless,10.0,10.0,unclassified,Staffordshire Bullterrier,0.284492
678424312106393600,Crystal,2.0,10.0,unclassified,Maltese Dog,0.759945
678410210315247616,Jerome,10.0,10.0,unclassified,Schipperke,0.145877
678399652199309312,Nameless,12.0,10.0,unclassified,Bedlington Terrier,0.0150472
678396796259975168,Nameless,12.0,10.0,unclassified,Pembroke,0.95618
678389028614488064,Bella,11.0,10.0,pupper,Miniature Pinscher,0.516284
678380236862578688,Crumpet,10.0,10.0,unclassified,Samoyed,0.0476014
678341075375947776,Nameless,12.0,10.0,pupper,Golden Retriever,0.853284
678334497360859136,Rosie,10.0,10.0,unclassified,Norfolk Terrier,0.378643
678278586130948096,Nameless,10.0,10.0,pupper,Maltese Dog,0.897841
678255464182861824,Jessifer,9.0,10.0,unclassified,Chihuahua,0.613819
678021115718029313,Reese,12.0,10.0,unclassified,Miniature Pinscher,0.822048
677918531514703872,Nameless,10.0,10.0,unclassified,Eskimo Dog,0.199347
677895101218201600,Nameless,9.0,10.0,unclassified,Dalmatian,0.550702
677716515794329600,Nameless,144.0,120.0,unclassified,Chow,0.0254378
677700003327029250,Ralph,10.0,10.0,unclassified,Siberian Husky,0.120849
677698403548192770,Sadie,9.0,10.0,unclassified,Shih-Tzu,0.916645
677687604918272002,Nameless,11.0,10.0,unclassified,Pembroke,0.573047
677673981332312066,Nameless,9.0,10.0,unclassified,Maltese Dog,0.817908
677662372920729601,Nameless,12.0,10.0,unclassified,Cloak,0.0714388999999999
677644091929329666,Nameless,11.0,10.0,unclassified,Chihuahua,0.626236
677573743309385728,Sandy,10.0,10.0,unclassified,Parallel Bars,0.0347964999999999
677565715327688705,Nameless,6.0,10.0,unclassified,Basset,0.397295
677557565589463040,Nameless,10.0,10.0,pupper,Shih-Tzu,0.249017
677547928504967168,Nameless,12.0,10.0,unclassified,American Staffordshire Terrier,0.914978
677530072887205888,Axel,9.0,10.0,unclassified,Staffordshire Bullterrier,0.6892590000000001
677334615166730240,Nameless,9.0,10.0,unclassified,Lakeland Terrier,0.859392
677331501395156992,Humphrey,9.0,10.0,unclassified,Beagle,0.3134639999999999
677328882937298944,Derek,10.0,10.0,unclassified,Kelpie,0.0290541
677314812125323265,Tassy,10.5,10.0,unclassified,Blenheim Spaniel,0.924127
677301033169788928,Juckson,5.0,10.0,unclassified,Japanese Spaniel,0.6611779999999999
677269281705472000,Nameless,10.0,10.0,pupper,Shetland Sheepdog,0.656616
677228873407442944,Chuq,11.0,10.0,unclassified,Green Lizard,0.0449758
677187300187611136,Nameless,9.0,10.0,unclassified,English Setter,0.282396
676975532580409345,Cooper,11.0,10.0,unclassified,Malamute,0.363257
676957860086095872,Nameless,10.0,10.0,unclassified,Labrador Retriever,0.772423
676949632774234114,Tyrus,8.0,10.0,unclassified,Welsh Springer Spaniel,0.206479
676948236477857792,Karl,6.0,10.0,unclassified,Squirrel Monkey,0.0832473
676946864479084545,Nameless,12.0,10.0,unclassified,Pekinese,0.752707
676942428000112642,Nameless,9.0,10.0,unclassified,Weasel,0.0976255
